p(X=m);p(X>m);0;0;0;0;p(l<X<m);0;0;0;0
p(X=m);0;p(X>m);0;0;0;p(l<X<m);0;0;0;0
p(X=m);0;0;p(X>m);0;0;p(l<X<m);0;0;0;0
p(X=m);0;0;0;p(X>m);0;p(l<X<m);0;0;0;0
p(X=m);0;0;0;0;p(X>m);p(l<X<m);0;0;0;0
p(X=m);0;0;0;0;0;p(l<X<m);0;0;0;0
p(X=m);p(X>m);0;0;0;0;0;p(l<X<m);0;0;0
p(X=m);p(X>m);0;0;0;0;0;0;p(l<X<m);0;0
p(X=m);p(X>m);0;0;0;0;0;0;0;p(l<X<m);0
p(X=m);p(X>m);0;0;0;0;0;0;0;0;p(l<X<m)
p(X=m);p(X>m);0;0;0;0;0;0;0;0;0
